instrument,alpha,key,text,label
CAT-PD,"0.83,0.88",-1,我完成我開始的事。,非堅持
CAT-PD,"0.82,0.85",-1,我貫徹我的計劃。,不負責任
CAT-PD,"0.82,0.88",-1,我清晰地表達想法。,認知問題
CAT-PD,"0.82,0.88",1,我經常在腦中把事情搞混。,認知問題
CAT-PD,"0.87,0.86",1,我經常想到要自殺。,自殘
CAT-PD,"0.88,0.88",1,我通常專注於事情的消極面。,憂鬱
CAT-PD,"0.84,0.83",-1,我通常信任伴侶對我忠誠。,關係不安全感
CAT-PD,"0.84,0.84",1,做可能會殺死我的事情讓我感到刺激。,冒險/尋求感覺/尋求刺激
CAT-PD,"0.82,0.87",1,我會報復他人。,敵意攻擊
CAT-PD,"0.83,0.84",1,我與法律發生糾紛。,違反規範
CAT-PD,"0.83,0.85",1,我容易感到煩躁。,憤怒
CAT-PD,"0.84,0.83",1,我容易嫉妒。,關係不安全感
CAT-PD,"0.83,0.84",1,我在學校經常惹麻煩。,違反規範
CAT-PD,"0.82,0.88",-1,我對一整天做過的事情記憶力很好。,認知問題
CAT-PD,"0.84,0.89",-1,我玩得很開心。,快感缺失
CAT-PD,"0.81,0.80",1,我有一張讓我惹上麻煩的嘴。,粗魯
CAT-PD,"0.83,0.84",1,我有叛逆的一面，讓我惹上麻煩。,違反規範
CAT-PD,"0.81,0.80",1,我以問不當問題而聞名。,粗魯
CAT-PD,"0.83,0.84",1,我有強烈的權力需求。,支配性
CAT-PD,"0.83,0.85",1,我有暴力脾氣。,憤怒
CAT-PD,"0.83,0.84",1,我一直是個破壞規則的人。,違反規範
CAT-PD,"0.77,0.80",1,我被告知我很僵化和不靈活。,僵化
CAT-PD,"0.86,0.82",1,我被告知我的行為經常是怪異的。,怪異
CAT-PD,"0.82,0.86",1,我難以表達自己的感受。,情感疏離
CAT-PD,"0.83,0.88",1,我難以將注意力集中在任務上。,非堅持
CAT-PD,"0.82,0.86",1,我難以表達愛意。,情感疏離
CAT-PD,"0.83,0.84",1,我做了很多可能會（或曾經）被逮捕的事。,違反規範
CAT-PD,"0.88,0.85",1,我利用他人謀取私利。,操縱性
CAT-PD,"0.77,0.80",1,我有固定的意見。,僵化
CAT-PD,"0.83,0.86",1,我情緒經常波動。,情感不穩定
CAT-PD,"0.84,0.82",1,我有種感覺我可能不是人類。,異常經驗
CAT-PD,"0.84,0.82",1,我有種感覺我是別人。,異常經驗
CAT-PD,"0.83,0.89",1,我對性或浪漫的慾望很少。,浪漫冷淡
CAT-PD,"0.84,0.84",1,我有醫生不理解的醫療問題。,健康焦慮
CAT-PD,"0.83,0.85",1,我注意到我把工作放在太多其他事情之前。,工作狂
CAT-PD,"0.83,0.84",1,我有能力對他人施咒。,非理性信念
CAT-PD,"0.87,0.86",1,我有傷害自己的想法。,自殘
CAT-PD,"0.84,0.89",1,我很難對事物感興趣。,快感缺失
CAT-PD,"0.83,0.86",1,我有不可預測的情緒和心情。,情感不穩定
CAT-PD,"0.87,0.86",1,我有割傷自己的衝動。,自殘
CAT-PD,"0.87,0.86",1,我寫過遺書。,自殘
CAT-PD,"0.84,0.82",1,當實際上沒人在時，我聽到聲音談論我。,異常經驗
CAT-PD,"0.82,0.87",1,我傷害人們。,敵意攻擊
CAT-PD,"0.81,0.80",1,我以說冒犯的話而聞名。,粗魯
CAT-PD,"0.84,0.82",1,我覺得我的身體或身體的一部分消失了。,異常經驗
CAT-PD,"0.87,0.86",1,我故意對自己造成身體傷害。,自殘
CAT-PD,"0.87,0.86",1,我沒有求生意志。,自殘
CAT-PD,"0.83,0.84",1,我堅持他人按我的方式做事。,支配性
CAT-PD,"0.81,0.80",1,我侮辱他人。,粗魯
CAT-PD,"0.82,0.84",1,我不假思索就投入事情。,非計劃性
CAT-PD,"0.82,0.85",-1,我遵守約會。,不負責任
CAT-PD,"0.83,0.87",1,即使在他人身邊我也保持獨處。,社交退縮
CAT-PD,"0.83,0.86",-1,我知道如何應對。,情感不穩定
CAT-PD,"0.81,0.85",1,我讓自己被他人指揮。,順從性
CAT-PD,"0.81,0.85",1,我讓自己被人欺負。,順從性
CAT-PD,"0.81,0.85",1,我讓他人占我便宜。,順從性
CAT-PD,"0.83,0.84",1,我喜歡對他人擁有權威。,支配性
CAT-PD,"0.84,0.84",1,我喜歡做令人害怕的事情。,冒險/尋求感覺/尋求刺激
CAT-PD,"0.82,0.83",1,我喜歡在人群中脫穎而出。,表現慾
CAT-PD,"0.82,0.87",1,我喜歡開始打架。,敵意攻擊
CAT-PD,"0.88,0.85",1,我喜歡誘騙人們為我做事。,操縱性
CAT-PD,"0.88,0.88",-1,我看到生活光明的一面。,憂鬱
CAT-PD,"0.83,0.86",1,當我情緒化時我會失去對行為的控制。,情感不穩定
CAT-PD,"0.84,0.84",1,我喜愛危險的情況。,冒險/尋求感覺/尋求刺激
CAT-PD,"0.83,0.89",-1,我喜愛與某人親密接觸的感覺。,浪漫冷淡
CAT-PD,"0.82,0.83",1,我喜愛成為注意力的焦點。,表現慾
CAT-PD,"0.82,0.84",-1,我做出謹慎的選擇。,非計劃性
CAT-PD,"0.83,0.84",1,我對他人提出要求。,支配性
CAT-PD,"0.81,0.85",1,我需要他人幫助管理我的生活。,順從性
CAT-PD,"0.82,0.85",1,我忽視我的職責。,不負責任
CAT-PD,"0.84,0.84",1,我經常擔心我可能患有的疾病。,健康焦慮
CAT-PD,"0.82,0.88",1,我經常覺得我的想法沒有意義。,認知問題
CAT-PD,"0.83,0.85",1,我經常感到被憤怒淹沒。,憤怒
CAT-PD,"0.82,0.88",1,我經常有混亂的想法。,認知問題
CAT-PD,"0.82,0.88",1,我經常神遊並失去對正在發生的事情的追蹤。,認知問題
CAT-PD,"0.83,0.86",1,我對生活中的每件小事都反應過度。,情感不穩定
CAT-PD,"0.83,0.85",1,我容易驚慌。,焦慮
CAT-PD,"0.84,0.84",-1,我更喜歡安全而不是風險。,冒險/尋求感覺/尋求刺激
CAT-PD,"0.81,0.85",1,我更喜歡由他人做出我生活中的重大決定。,順從性
CAT-PD,"0.82,0.84",1,我更喜歡「活在當下」而不是計劃事情。,非計劃性
CAT-PD,"0.83,0.88",1,我很快就對開始的任務失去興趣。,非堅持
CAT-PD,"0.83,0.88",1,一旦我感到無聊就放棄任務。,非堅持
CAT-PD,"0.83,0.87",1,我很少享受與人在一起。,社交退縮
CAT-PD,"0.88,0.88",-1,我很少感到沮喪。,憂鬱
CAT-PD,"0.83,0.84",-1,我尊重權威。,違反規範
CAT-PD,"0.81,0.80",1,我嘲笑人們。,粗魯
CAT-PD,"0.81,0.80",1,我說不當的話。,粗魯
CAT-PD,"0.83,0.89",1,我認為我的生活中不太需要浪漫。,浪漫冷淡
CAT-PD,"0.84,0.82",1,當實際上什麼都沒有時，我看到奇怪的人影或幻象。,異常經驗
CAT-PD,"0.81,0.85",1,我為自己和他人設定高標準。,完美主義
CAT-PD,"0.81,0.80",1,我胡亂說話。,粗魯
CAT-PD,"0.85,0.81",1,我應該得到特權。,誇大
CAT-PD,"0.82,0.83",1,我有時發現自己不經意地進入恍惚狀態。,幻想傾向
CAT-PD,"0.82,0.83",1,我有時會迷失在白日夢中。,幻想傾向
CAT-PD,"0.82,0.83",1,我有時在腦中有極其生動的畫面。,幻想傾向
CAT-PD,"0.82,0.83",1,我有時有壓倒性的幻想。,幻想傾向
CAT-PD,"0.84,0.82",1,我有時認為電視在直接對我說話。,異常經驗
CAT-PD,"0.81,0.85",1,我以各種可能的方式努力做到完美無瑕。,完美主義
CAT-PD,"0.83,0.88",1,我懷疑他人有隱藏的動機。,不信任
CAT-PD,"0.88,0.85",1,我占他人便宜。,操縱性
CAT-PD,"0.88,0.88",1,我傾向於感到非常絕望。,憂鬱
CAT-PD,"0.82,0.86",1,我認為最好把情緒藏在心裡。,情感疏離
CAT-PD,"0.84,0.84",-1,我認為自己身體健康。,健康焦慮
CAT-PD,"0.85,0.81",1,我把人當作下屬對待。,誇大
CAT-PD,"0.83,0.84",1,我用魔法來抵禦對我的壞念頭。,非理性信念
CAT-PD,"0.82,0.83",1,我用我的外表來得到我想要的。,表現慾
CAT-PD,"0.84,0.83",1,我通常相信我的朋友會拋棄我。,關係不安全感
CAT-PD,"0.82,0.87",1,我會散佈假謠言來傷害他人。,敵意攻擊
CAT-PD,"0.83,0.85",1,我工作時間比大多數人長。,工作狂
CAT-PD,"0.83,0.85",1,我工作太辛苦以至於我的人際關係受到影響。,工作狂
CAT-PD,"0.83,0.85",1,我工作太多。,工作狂
CAT-PD,"0.84,0.84",1,我非常擔心會染上嚴重的疾病。,健康焦慮
CAT-PD,"0.84,0.84",1,我擔心我的健康。,健康焦慮
CAT-PD,"0.86,0.82",-1,我會把自己描述為正常人。,怪異
CAT-PD,"0.84,0.84",1,我會做任何事來獲得腎上腺素激增。,冒險/尋求感覺/尋求刺激
Chapman1986,0.77,1,我是個情緒起伏的人。,躁狂情緒強度
Chapman1986,0.77,1,我被認為有點古怪。,躁狂情緒強度
Chapman1986,0.81,1,我經常如此自信或善於社交，以至於我自己都感到驚訝。,躁狂表現慾
Chapman1986,0.77,1,我經常如此躁動，以至於我不可能坐著不動。,躁狂情緒強度
Chapman1986,0.81,1,我如此擅長控制他人，有時會嚇到我自己。,躁狂表現慾
Chapman1986,0.77,-1,我通常處於一般的心情，不太高也不太低。,躁狂情緒強度
Chapman1986,0.81,1,我能令人信服地扮演許多角色。,躁狂表現慾
Chapman1986,0.77,-1,我想慢下來時可以慢下來。,躁狂情緒強度
Chapman1986,0.81,1,我能在許多領域取得成功。,躁狂表現慾
Chapman1986,0.77,1,我以極度的強度感受情緒。,躁狂情緒強度
Chapman1986,0.77,1,我發現我的想法在奔馳。,躁狂情緒強度
Chapman1986,0.77,1,我陷入感到非常加速和煩躁的心情。,躁狂情緒強度
Chapman1986,0.77,1,我變得如此快樂或精力充沛，幾乎有點頭暈。,躁狂情緒強度
Chapman1986,0.81,1,我有非凡的能力說服或激勵他人。,躁狂表現慾
Chapman1986,0.81,1,我說服他人做真正冒險或瘋狂的事。,躁狂表現慾
Chapman1986,0.81,-1,我喜歡被認為是正常人。,躁狂表現慾
Chapman1986,0.81,-1,我更喜歡讓他人成為注意力的焦點。,躁狂表現慾
Chapman1986,0.77,1,我傾向於同時感到快樂和煩躁。,躁狂情緒強度
Chapman1986,0.81,1,我認為我會是個好演員。,躁狂表現慾
Chapman1986,0.77,-1,我認為我的情緒變化不比大多數人多。,躁狂情緒強度
Chapman1986,0.77,-1,我理解當我感到非常興奮或快樂的原因。,躁狂情緒強度
Chapman1986,0.81,-1,在他人面前扮演小丑會讓我緊張。,躁狂表現慾
Chapman1986,0.81,1,我會喜歡為政治職位拉票。,躁狂表現慾
Chapman1986,0.81,1,我會是個好的夜總會喜劇演員。,躁狂表現慾
CPI,0.69,1,我承認他人的成就。,容忍
CPI,0.66,1,我按照良心行事。,責任感
CPI,0.87,1,我與他人相處自在。,社交性
CPI,0.66,-1,我不假思索就迅速行動。,冷靜
CPI,0.71,-1,行為狂野瘋狂。,自我控制/自我調節
CPI,0.73,-1,我不做計劃就行動。,盡責性
CPI,0.66,1,我能與他人合作。,責任感
CPI,0.82,-1,我擔心自己會做錯事。,果斷
CPI,0.82,-1,我對新遭遇感到擔憂。,果斷
CPI,0.77,1,我在陌生情況下感到自在。,快樂
CPI,0.82,-1,我容易感到沮喪。,果斷
CPI,0.77,-1,我容易被打擾。,善良天性
CPI,0.74,-1,我容易受傷。,能力
CPI,0.82,-1,我容易被威脅。,果斷
CPI,0.74,-1,我容易感到被冒犯。,能力
CPI,0.64,-1,我容易生氣。,禮貌
CPI,0.75,1,我對工作要求嚴格。,自律
CPI,0.84,-1,我對事情充滿疑慮。,安全感
CPI,0.74,1,我充滿想法。,能力
CPI,0.75,-1,我被情緒引導。,節制
CPI,0.7,-1,我很難被理解。,穩定性
CPI,0.69,1,我對許多事物感興趣。,深度
CPI,0.8,1,我不會被混亂所困擾。,無序性
CPI,0.8,1,我不會被凌亂的人困擾。,無序性
CPI,0.71,1,我不容易被情緒影響。,自我控制/自我調節
CPI,0.69,-1,我不容易被逗樂。,深度
CPI,0.83,1,我不容易被激怒。,和藹
CPI,0.8,1,我不容易被事情困擾。,希望/樂觀
CPI,0.66,1,我不容易感到沮喪。,冷靜
CPI,0.82,1,我不容易感到尷尬。,果斷
CPI,0.73,-1,我對推測事物不感興趣。,複雜性
CPI,0.85,-1,我對理論討論不感興趣。,智力
CPI,0.77,-1,我不確定我的生活方向。,快樂
CPI,0.77,-1,我經常情緒低落。,快樂
CPI,0.83,-1,我經常心情不好。,和藹
CPI,0.71,1,我對變化持開放態度。,冒險性
CPI,0.66,1,我對陌生人有禮貌。,責任感
CPI,0.75,-1,我專注於自己。,節制
CPI,0.77,-1,我被意外事件打亂。,善良天性
CPI,0.82,1,我很快就糾正他人。,支配性
CPI,0.82,1,我很快就糾正他人。,自信堅定
CPI,0.81,1,我能快速理解事物。,自我效能
CPI,0.66,1,我大部分時間都很放鬆。,冷靜
CPI,0.87,1,我擅長處理社交情況。,社交性
CPI,0.71,-1,我是最後才笑出來的人。,冒險性
CPI,0.85,-1,我是派對的靈魂人物。,內向性
CPI,0.82,1,我對自己非常滿意。,果斷
CPI,0.69,-1,我對他人保持警惕。,容忍
CPI,0.73,1,我願意談論自己。,複雜性
CPI,0.71,1,我逗朋友開心。,冒險性
CPI,0.66,1,我能預見他人的需求。,責任感
CPI,0.66,1,我欣賞為我服務的人。,責任感
CPI,0.69,1,我以積極的方式接近他人。,深度
CPI,0.75,-1,我逃避責任。,自律
CPI,0.64,-1,我在最後一刻退縮。,禮貌
CPI,0.77,-1,我被事件壓倒。,快樂
CPI,0.69,-1,我相信以眼還眼。,容忍
CPI,0.66,1,我相信人性本善。,冷靜
CPI,0.85,1,我相信藝術的重要性。,自由主義
CPI,0.85,-1,我相信法律應該嚴格執行。,自由主義
CPI,0.71,1,我相信自己很重要。,冒險性
CPI,0.77,-1,我相信人們本質上是邪惡的。,善良天性
CPI,0.85,-1,我相信太多稅金用於支持藝術家。,自由主義
CPI,0.85,-1,我相信我們對罪犯過於溺愛。,自由主義
CPI,0.85,-1,我相信我們應該對犯罪採取強硬措施。,自由主義
CPI,0.66,-1,我脫口而出心中的想法。,冷靜
CPI,0.64,-1,我打破諾言。,禮貌
CPI,0.77,-1,我違反規則。,膽小
CPI,0.81,1,我能處理複雜的問題。,自我效能
CPI,0.73,1,我能看到不同的觀點。,複雜性
CPI,0.85,-1,我能說服他人做事。,內向性
CPI,0.79,-1,我無法下定決心。,鎮定
CPI,0.84,1,我執行我的計劃。,安全感
CPI,0.82,1,我挑戰他人的觀點。,支配性
CPI,0.82,1,我挑戰他人的觀點。,自信堅定
CPI,0.75,-1,我的心情經常變化。,節制
CPI,0.62,1,我謹慎選擇用詞。,計劃性
CPI,0.62,-1,我選擇簡單的方法。,計劃性
CPI,0.78,1,我想出替代方案。,洞察力
CPI,0.74,1,我想出好的解決方案。,能力
CPI,0.78,1,我想出新的東西。,洞察力
CPI,0.62,-1,我想出不可行的計劃。,計劃性
CPI,0.84,1,我成功完成任務。,安全感
CPI,0.78,-1,我認為自己是個普通人。,洞察力
CPI,0.8,-1,我會堅持到一切完美為止。,無序性
CPI,0.7,1,我看電影時會哭。,多愁善感
CPI,0.7,1,我容易哭泣。,多愁善感
CPI,0.64,-1,我縮短對話。,禮貌
CPI,0.71,-1,我要求注意力。,自我控制/自我調節
CPI,0.82,1,我要求他人解釋。,支配性
CPI,0.82,1,我要求他人解釋。,自信堅定
CPI,0.85,1,我不喜歡成為注意力的焦點。,內向性
CPI,0.7,1,我不喜歡與他人競爭。,多愁善感
CPI,0.8,-1,我不喜歡學習。,理解力
CPI,0.84,-1,我不喜歡自己。,安全感
CPI,0.73,-1,我不喜歡新食物。,複雜性
CPI,0.75,-1,我無視規則。,自律
CPI,0.69,-1,我不信任人們。,容忍
CPI,0.64,1,我在閒暇時間做很多事。,禮貌
CPI,0.71,-1,我做瘋狂的事情。,自我控制/自我調節
CPI,0.77,-1,我做危險的事情。,膽小
CPI,0.75,-1,我做不當的事情。,自律
CPI,0.7,-1,我不喜歡觀看舞蹈表演。,多愁善感
CPI,0.81,-1,我沒有良好的想像力。,自我效能
CPI,0.85,-1,我不喜歡藝術。,自由主義
CPI,0.73,-1,我不喜歡音樂會。,複雜性
CPI,0.69,-1,我不喜歡詩歌。,深度
CPI,0.62,-1,我不思考決定。,計劃性
CPI,0.73,1,我按計劃做事。,盡責性
CPI,0.64,-1,我背著他人做事。,禮貌
CPI,0.73,1,我按規矩做事。,盡責性
CPI,0.7,-1,我做他人覺得奇怪的事。,穩定性
CPI,0.7,-1,我做意想不到的事情。,穩定性
CPI,0.62,-1,我不費心努力。,計劃性
CPI,0.79,-1,我不知道為什麼我做某些事。,鎮定
CPI,0.7,1,我不喜歡動作電影。,多愁善感
CPI,0.69,-1,我不喜歡改變的想法。,深度
CPI,0.85,1,我不喜歡引起注意。,內向性
CPI,0.85,-1,我不介意成為注意力的焦點。,內向性
CPI,0.64,-1,我不會對事情深思熟慮。,禮貌
CPI,0.85,1,我話不多。,內向性
CPI,0.7,-1,我不理解那些情緒化的人。,多愁善感
CPI,0.8,-1,我不理解事物。,理解力
CPI,0.75,1,我容易抵抗誘惑。,節制
CPI,0.73,1,我參與討論。,複雜性
CPI,0.77,-1,我喜歡冒險行事。,膽小
CPI,0.85,1,我喜歡沉思。,智力
CPI,0.77,-1,我喜歡粗俗的笑話。,膽小
CPI,0.7,-1,我喜歡策略遊戲。,多愁善感
CPI,0.8,1,我喜歡我的工作。,希望/樂觀
CPI,0.73,1,我喜歡思考事物。,複雜性
CPI,0.85,1,我喜歡發人深省的電影。,智力
CPI,0.74,-1,我什麼都不擅長。,能力
CPI,0.66,-1,我預期事情會失敗。,冷靜
CPI,0.71,1,我很少經歷情緒起伏。,自我控制/自我調節
CPI,0.8,-1,我擔心最壞的情況。,希望/樂觀
CPI,0.77,1,我與人相處感到自在。,快樂
CPI,0.77,-1,我覺得被他人攻擊。,快樂
CPI,0.87,1,我在人群中感到自在。,社交性
CPI,0.84,1,我對自己感到自在。,安全感
CPI,0.74,-1,我因挫折而崩潰。,能力
CPI,0.8,-1,我感到絕望。,希望/樂觀
CPI,0.77,1,我大部分時間都覺得幸運。,善良天性
CPI,0.8,-1,我覺得人生受到虧待。,希望/樂觀
CPI,0.79,-1,我覺得自己無法處理事情。,鎮定
CPI,0.62,-1,我覺得我的興趣變化很快。,計劃性
CPI,0.84,-1,我覺得我的生活缺乏方向。,安全感
CPI,0.77,-1,我覺得人們很難理解我。,快樂
CPI,0.79,-1,我容易感到威脅。,鎮定
CPI,0.87,-1,我發現很難接近他人。,社交性
CPI,0.75,-1,我發現很難開始工作。,自律
CPI,0.69,-1,我發現很難原諒他人。,容忍
CPI,0.85,1,我發現政治討論很有趣。,智力
CPI,0.62,1,我履行承諾。,計劃性
CPI,0.62,1,我貫徹我的計劃。,計劃性
CPI,0.81,1,我清晰地表達想法。,自我效能
CPI,0.83,-1,我容易生氣。,和藹
CPI,0.77,-1,我稍有挑釁就會生氣。,善良天性
CPI,0.64,-1,我對他人的行為感到煩躁。,禮貌
CPI,0.7,-1,我會報復他人。,穩定性
CPI,0.7,-1,我容易感到無聊。,穩定性
CPI,0.8,-1,我陷入自己的問題中。,希望/樂觀
CPI,0.75,1,我馬上完成家務。,自律
CPI,0.74,-1,我容易感到困惑。,能力
CPI,0.77,-1,我容易厭倦。,善良天性
CPI,0.77,-1,我容易感到煩躁。,善良天性
CPI,0.83,-1,我失去控制。,和藹
CPI,0.75,1,我馬上開始工作。,自律
CPI,0.77,-1,我容易沮喪。,善良天性
CPI,0.82,-1,我容易放棄。,果斷
CPI,0.7,-1,我狂歡作樂。,穩定性
CPI,0.75,1,我直接朝目標前進。,自律
CPI,0.75,-1,我會抱怨事情。,節制
CPI,0.8,-1,我習慣性地錯失機會。,希望/樂觀
CPI,0.79,1,我順利處理任務。,鎮定
CPI,0.64,-1,我掛別人電話。,禮貌
CPI,0.71,-1,我討厭驚喜。,冒險性
CPI,0.82,-1,我討厭看起來咄咄逼人。,支配性
CPI,0.82,-1,我討厭看起來咄咄逼人。,自信堅定
CPI,0.77,-1,我對未來有黑暗的展望。,快樂
CPI,0.71,1,我玩得很開心。,冒險性
CPI,0.82,-1,我對自己評價很低。,果斷
CPI,0.78,1,我有生動的想像力。,洞察力
CPI,0.83,-1,我有對世界感到憤怒的日子。,和藹
CPI,0.87,-1,我難以表達自己的感受。,社交性
CPI,0.78,-1,我難以想像事物。,洞察力
CPI,0.81,1,我有很好的想法。,自我效能
CPI,0.66,-1,我情緒經常波動。,冷靜
